"","Source","State","County","Year","Sector","Industry","Establishments","Employment","Wages","GDP","state","rgn_name","rgn_id"
"2082","ENOW","New Hampshire","Strafford",2012,"Minerals","All Industries",5,28,1759000,4455000,"New Hampshire","New Hampshire",6
"2083","ENOW","New Hampshire","Strafford",2012,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2084","ENOW","New Hampshire","Strafford",2012,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2085","ENOW","New Hampshire","Strafford",2012,"Transportation","All Industries",7,146,5391000,9151000,"New Hampshire","New Hampshire",6
"2086","ENOW","New Hampshire","Strafford",2012,"All Ocean Sectors","All Industries",17,174,7149000,13606000,"New Hampshire","New Hampshire",6
"2087","ENOW","New Hampshire","All New Hampshire counties",2011,"Construction","All Industries",8,34,1942857,3493000,"New Hampshire","New Hampshire",6
"2088","ENOW","New Hampshire","All New Hampshire counties",2011,"Living Resources","All Industries",26,326,14983673,47890000,"New Hampshire","New Hampshire",6
"2089","ENOW","New Hampshire","All New Hampshire counties",2011,"Minerals","All Industries",17,25,1248980,2026000,"New Hampshire","New Hampshire",6
"2090","ENOW","New Hampshire","All New Hampshire counties",2011,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2091","ENOW","New Hampshire","All New Hampshire counties",2011,"Tourism & Recreation","All Industries",442,6046,114034694,245707000,"New Hampshire","New Hampshire",6
"2092","ENOW","New Hampshire","All New Hampshire counties",2011,"Transportation","All Industries",41,6306,614532653,1082336000,"New Hampshire","New Hampshire",6
"2093","ENOW","New Hampshire","All New Hampshire counties",2011,"All Ocean Sectors","All Industries",540,12737,746741837,1381451000,"New Hampshire","New Hampshire",6
"2094","ENOW","New Hampshire","Rockingham",2011,"Construction","All Industries",8,34,1942857,3493000,"New Hampshire","New Hampshire",6
"2095","ENOW","New Hampshire","Rockingham",2011,"Living Resources","All Industries",17,55,1184694,2604000,"New Hampshire","New Hampshire",6
"2096","ENOW","New Hampshire","Rockingham",2011,"Minerals","All Industries",12,25,1248980,2026000,"New Hampshire","New Hampshire",6
"2097","ENOW","New Hampshire","Rockingham",2011,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2098","ENOW","New Hampshire","Rockingham",2011,"Tourism & Recreation","All Industries",442,6046,114034694,245707000,"New Hampshire","New Hampshire",6
"2099","ENOW","New Hampshire","Rockingham",2011,"Transportation","All Industries",21,1008,48478571,85833000,"New Hampshire","New Hampshire",6
"2100","ENOW","New Hampshire","Rockingham",2011,"All Ocean Sectors","All Industries",501,7168,166888776,339663000,"New Hampshire","New Hampshire",6
"2101","ENOW","New Hampshire","Strafford",2011,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2102","ENOW","New Hampshire","Strafford",2011,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2103","ENOW","New Hampshire","Strafford",2011,"Minerals","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2104","ENOW","New Hampshire","Strafford",2011,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2105","ENOW","New Hampshire","Strafford",2011,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2106","ENOW","New Hampshire","Strafford",2011,"Transportation","All Industries",7,125,4924490,8735000,"New Hampshire","New Hampshire",6
"2107","ENOW","New Hampshire","Strafford",2011,"All Ocean Sectors","All Industries",16,125,4924490,8735000,"New Hampshire","New Hampshire",6
"2108","ENOW","New Hampshire","All New Hampshire counties",2010,"Construction","All Industries",7,40,2120000,3832000,"New Hampshire","New Hampshire",6
"2109","ENOW","New Hampshire","All New Hampshire counties",2010,"Living Resources","All Industries",27,91,2174737,4928000,"New Hampshire","New Hampshire",6
"2110","ENOW","New Hampshire","All New Hampshire counties",2010,"Minerals","All Industries",16,53,2898947,NA,"New Hampshire","New Hampshire",6
"2111","ENOW","New Hampshire","All New Hampshire counties",2010,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2112","ENOW","New Hampshire","All New Hampshire counties",2010,"Tourism & Recreation","All Industries",437,6379,119338947,241857000,"New Hampshire","New Hampshire",6
"2113","ENOW","New Hampshire","All New Hampshire counties",2010,"Transportation","All Industries",40,1019,43396842,71058000,"New Hampshire","New Hampshire",6
"2114","ENOW","New Hampshire","All New Hampshire counties",2010,"All Ocean Sectors","All Industries",533,7582,169929474,321676000,"New Hampshire","New Hampshire",6
"2115","ENOW","New Hampshire","Rockingham",2010,"Construction","All Industries",7,40,2120000,3832000,"New Hampshire","New Hampshire",6
"2116","ENOW","New Hampshire","Rockingham",2010,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2117","ENOW","New Hampshire","Rockingham",2010,"Minerals","All Industries",11,29,1310526,NA,"New Hampshire","New Hampshire",6
"2118","ENOW","New Hampshire","Rockingham",2010,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2119","ENOW","New Hampshire","Rockingham",2010,"Tourism & Recreation","All Industries",437,6379,119338947,241857000,"New Hampshire","New Hampshire",6
"2120","ENOW","New Hampshire","Rockingham",2010,"Transportation","All Industries",20,868,37823158,61932000,"New Hampshire","New Hampshire",6
"2121","ENOW","New Hampshire","Rockingham",2010,"All Ocean Sectors","All Industries",493,7316,160591579,307621000,"New Hampshire","New Hampshire",6
"2122","ENOW","New Hampshire","Strafford",2010,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2123","ENOW","New Hampshire","Strafford",2010,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2124","ENOW","New Hampshire","Strafford",2010,"Minerals","All Industries",5,24,1589474,NA,"New Hampshire","New Hampshire",6
"2125","ENOW","New Hampshire","Strafford",2010,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2126","ENOW","New Hampshire","Strafford",2010,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2127","ENOW","New Hampshire","Strafford",2010,"Transportation","All Industries",8,151,5573684,9126000,"New Hampshire","New Hampshire",6
"2128","ENOW","New Hampshire","Strafford",2010,"All Ocean Sectors","All Industries",17,175,7163158,9126000,"New Hampshire","New Hampshire",6
"2129","ENOW","New Hampshire","All New Hampshire counties",2009,"Construction","All Industries",7,35,1935760,3402000,"New Hampshire","New Hampshire",6
"2130","ENOW","New Hampshire","All New Hampshire counties",2009,"Living Resources","All Industries",25,80,1866167,4204000,"New Hampshire","New Hampshire",6
"2131","ENOW","New Hampshire","All New Hampshire counties",2009,"Minerals","All Industries",16,69,3776231,1856000,"New Hampshire","New Hampshire",6
"2132","ENOW","New Hampshire","All New Hampshire counties",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2133","ENOW","New Hampshire","All New Hampshire counties",2009,"Tourism & Recreation","All Industries",433,6197,116186296,232122000,"New Hampshire","New Hampshire",6
"2134","ENOW","New Hampshire","All New Hampshire counties",2009,"Transportation","All Industries",45,1037,44137045,69129000,"New Hampshire","New Hampshire",6
"2135","ENOW","New Hampshire","All New Hampshire counties",2009,"All Ocean Sectors","All Industries",532,7418,167902570,310714000,"New Hampshire","New Hampshire",6
"2136","ENOW","New Hampshire","Rockingham",2009,"Construction","All Industries",7,35,1935760,3402000,"New Hampshire","New Hampshire",6
"2137","ENOW","New Hampshire","Rockingham",2009,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2138","ENOW","New Hampshire","Rockingham",2009,"Minerals","All Industries",10,50,2535332,1856000,"New Hampshire","New Hampshire",6
"2139","ENOW","New Hampshire","Rockingham",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2140","ENOW","New Hampshire","Rockingham",2009,"Tourism & Recreation","All Industries",433,6197,116186296,232122000,"New Hampshire","New Hampshire",6
"2141","ENOW","New Hampshire","Rockingham",2009,"Transportation","All Industries",21,886,39037473,61143000,"New Hampshire","New Hampshire",6
"2142","ENOW","New Hampshire","Rockingham",2009,"All Ocean Sectors","All Industries",489,7168,159694861,298523000,"New Hampshire","New Hampshire",6
"2143","ENOW","New Hampshire","Strafford",2009,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2144","ENOW","New Hampshire","Strafford",2009,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2145","ENOW","New Hampshire","Strafford",2009,"Minerals","All Industries",6,19,1241970,NA,"New Hampshire","New Hampshire",6
"2146","ENOW","New Hampshire","Strafford",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2147","ENOW","New Hampshire","Strafford",2009,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2148","ENOW","New Hampshire","Strafford",2009,"Transportation","All Industries",10,151,5099572,7987000,"New Hampshire","New Hampshire",6
"2149","ENOW","New Hampshire","Strafford",2009,"All Ocean Sectors","All Industries",19,170,6340471,7987000,"New Hampshire","New Hampshire",6
"2150","ENOW","New Hampshire","All New Hampshire counties",2008,"Construction","All Industries",9,41,1768657,2879000,"New Hampshire","New Hampshire",6
"2151","ENOW","New Hampshire","All New Hampshire counties",2008,"Living Resources","All Industries",24,52,1091684,2307000,"New Hampshire","New Hampshire",6
"2152","ENOW","New Hampshire","All New Hampshire counties",2008,"Minerals","All Industries",17,69,3183369,NA,"New Hampshire","New Hampshire",6
"2153","ENOW","New Hampshire","All New Hampshire counties",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2154","ENOW","New Hampshire","All New Hampshire counties",2008,"Tourism & Recreation","All Industries",425,6395,118828358,237117000,"New Hampshire","New Hampshire",6
"2155","ENOW","New Hampshire","All New Hampshire counties",2008,"Transportation","All Industries",45,1060,43310235,64726000,"New Hampshire","New Hampshire",6
"2156","ENOW","New Hampshire","All New Hampshire counties",2008,"All Ocean Sectors","All Industries",528,7617,168182303,307029000,"New Hampshire","New Hampshire",6
"2157","ENOW","New Hampshire","Rockingham",2008,"Construction","All Industries",9,41,1768657,2879000,"New Hampshire","New Hampshire",6
"2158","ENOW","New Hampshire","Rockingham",2008,"Living Resources","All Industries",17,36,824094,1742000,"New Hampshire","New Hampshire",6
"2159","ENOW","New Hampshire","Rockingham",2008,"Minerals","All Industries",11,46,1850746,NA,"New Hampshire","New Hampshire",6
"2160","ENOW","New Hampshire","Rockingham",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2161","ENOW","New Hampshire","Rockingham",2008,"Tourism & Recreation","All Industries",425,6395,118828358,237117000,"New Hampshire","New Hampshire",6
"2162","ENOW","New Hampshire","Rockingham",2008,"Transportation","All Industries",24,905,38244136,57154000,"New Hampshire","New Hampshire",6
"2163","ENOW","New Hampshire","Rockingham",2008,"All Ocean Sectors","All Industries",488,7423,161514925,298891000,"New Hampshire","New Hampshire",6
"2164","ENOW","New Hampshire","Strafford",2008,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2165","ENOW","New Hampshire","Strafford",2008,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2166","ENOW","New Hampshire","Strafford",2008,"Minerals","All Industries",6,23,1332623,NA,"New Hampshire","New Hampshire",6
"2167","ENOW","New Hampshire","Strafford",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2168","ENOW","New Hampshire","Strafford",2008,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2169","ENOW","New Hampshire","Strafford",2008,"Transportation","All Industries",10,155,5067164,7572000,"New Hampshire","New Hampshire",6
"2170","ENOW","New Hampshire","Strafford",2008,"All Ocean Sectors","All Industries",19,178,6399787,7572000,"New Hampshire","New Hampshire",6
"2171","ENOW","New Hampshire","All New Hampshire counties",2007,"Construction","All Industries",9,44,1719823,2963000,"New Hampshire","New Hampshire",6
"2172","ENOW","New Hampshire","All New Hampshire counties",2007,"Living Resources","All Industries",26,64,1529347,3157000,"New Hampshire","New Hampshire",6
"2173","ENOW","New Hampshire","All New Hampshire counties",2007,"Minerals","All Industries",16,94,4901440,2347000,"New Hampshire","New Hampshire",6
"2174","ENOW","New Hampshire","All New Hampshire counties",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2175","ENOW","New Hampshire","All New Hampshire counties",2007,"Tourism & Recreation","All Industries",423,6547,125942414,260059000,"New Hampshire","New Hampshire",6
"2176","ENOW","New Hampshire","All New Hampshire counties",2007,"Transportation","All Industries",47,1208,46322259,126732000,"New Hampshire","New Hampshire",6
"2177","ENOW","New Hampshire","All New Hampshire counties",2007,"All Ocean Sectors","All Industries",529,7957,180415282,395257000,"New Hampshire","New Hampshire",6
"2178","ENOW","New Hampshire","Rockingham",2007,"Construction","All Industries",9,44,1719823,2963000,"New Hampshire","New Hampshire",6
"2179","ENOW","New Hampshire","Rockingham",2007,"Living Resources","All Industries",17,39,1060908,2189000,"New Hampshire","New Hampshire",6
"2180","ENOW","New Hampshire","Rockingham",2007,"Minerals","All Industries",10,70,3437431,2347000,"New Hampshire","New Hampshire",6
"2181","ENOW","New Hampshire","Rockingham",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2182","ENOW","New Hampshire","Rockingham",2007,"Tourism & Recreation","All Industries",423,6547,125942414,260059000,"New Hampshire","New Hampshire",6
"2183","ENOW","New Hampshire","Rockingham",2007,"Transportation","All Industries",25,1034,40936877,111998000,"New Hampshire","New Hampshire",6
"2184","ENOW","New Hampshire","Rockingham",2007,"All Ocean Sectors","All Industries",486,7734,173097453,379557000,"New Hampshire","New Hampshire",6
"2185","ENOW","New Hampshire","Strafford",2007,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2186","ENOW","New Hampshire","Strafford",2007,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2187","ENOW","New Hampshire","Strafford",2007,"Minerals","All Industries",6,24,1464009,NA,"New Hampshire","New Hampshire",6
"2188","ENOW","New Hampshire","Strafford",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2189","ENOW","New Hampshire","Strafford",2007,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2190","ENOW","New Hampshire","Strafford",2007,"Transportation","All Industries",11,174,5385382,14733000,"New Hampshire","New Hampshire",6
"2191","ENOW","New Hampshire","Strafford",2007,"All Ocean Sectors","All Industries",21,198,6849391,14733000,"New Hampshire","New Hampshire",6
"2192","ENOW","New Hampshire","All New Hampshire counties",2006,"Construction","All Industries",8,28,1267654,2388000,"New Hampshire","New Hampshire",6
"2193","ENOW","New Hampshire","All New Hampshire counties",2006,"Living Resources","All Industries",27,74,1388383,2958000,"New Hampshire","New Hampshire",6
"2194","ENOW","New Hampshire","All New Hampshire counties",2006,"Minerals","All Industries",18,117,5674260,2964000,"New Hampshire","New Hampshire",6
"2195","ENOW","New Hampshire","All New Hampshire counties",2006,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2196","ENOW","New Hampshire","All New Hampshire counties",2006,"Tourism & Recreation","All Industries",436,6918,132192483,273698000,"New Hampshire","New Hampshire",6
"2197","ENOW","New Hampshire","All New Hampshire counties",2006,"Transportation","All Industries",46,1122,44537585,130747000,"New Hampshire","New Hampshire",6
"2198","ENOW","New Hampshire","All New Hampshire counties",2006,"All Ocean Sectors","All Industries",539,8259,185060364,412756000,"New Hampshire","New Hampshire",6
"2199","ENOW","New Hampshire","Rockingham",2006,"Construction","All Industries",8,28,1267654,2388000,"New Hampshire","New Hampshire",6
"2200","ENOW","New Hampshire","Rockingham",2006,"Living Resources","All Industries",18,55,1083144,2309000,"New Hampshire","New Hampshire",6
"2201","ENOW","New Hampshire","Rockingham",2006,"Minerals","All Industries",11,93,4260820,2964000,"New Hampshire","New Hampshire",6
"2202","ENOW","New Hampshire","Rockingham",2006,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2203","ENOW","New Hampshire","Rockingham",2006,"Tourism & Recreation","All Industries",436,6918,132192483,273698000,"New Hampshire","New Hampshire",6
"2204","ENOW","New Hampshire","Rockingham",2006,"Transportation","All Industries",24,971,40480638,118839000,"New Hampshire","New Hampshire",6
"2205","ENOW","New Hampshire","Rockingham",2006,"All Ocean Sectors","All Industries",497,8065,179284738,400198000,"New Hampshire","New Hampshire",6
"2206","ENOW","New Hampshire","Strafford",2006,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2207","ENOW","New Hampshire","Strafford",2006,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2208","ENOW","New Hampshire","Strafford",2006,"Minerals","All Industries",7,24,1414579,NA,"New Hampshire","New Hampshire",6
"2209","ENOW","New Hampshire","Strafford",2006,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2210","ENOW","New Hampshire","Strafford",2006,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2211","ENOW","New Hampshire","Strafford",2006,"Transportation","All Industries",10,151,4055809,11908000,"New Hampshire","New Hampshire",6
"2212","ENOW","New Hampshire","Strafford",2006,"All Ocean Sectors","All Industries",21,175,5470387,11908000,"New Hampshire","New Hampshire",6
"2213","ENOW","New Hampshire","All New Hampshire counties",2005,"Construction","All Industries",10,22,1091657,2261000,"New Hampshire","New Hampshire",6
"2214","ENOW","New Hampshire","All New Hampshire counties",2005,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2215","ENOW","New Hampshire","All New Hampshire counties",2005,"Minerals","All Industries",18,28,1535840,NA,"New Hampshire","New Hampshire",6
"2216","ENOW","New Hampshire","All New Hampshire counties",2005,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2217","ENOW","New Hampshire","All New Hampshire counties",2005,"Tourism & Recreation","All Industries",412,6510,126394830,274626000,"New Hampshire","New Hampshire",6
"2218","ENOW","New Hampshire","All New Hampshire counties",2005,"Transportation","All Industries",46,1150,46800235,114778000,"New Hampshire","New Hampshire",6
"2219","ENOW","New Hampshire","All New Hampshire counties",2005,"All Ocean Sectors","All Industries",516,7710,175822562,391665000,"New Hampshire","New Hampshire",6
"2220","ENOW","New Hampshire","Rockingham",2005,"Construction","All Industries",8,22,1091657,2261000,"New Hampshire","New Hampshire",6
"2221","ENOW","New Hampshire","Rockingham",2005,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2222","ENOW","New Hampshire","Rockingham",2005,"Minerals","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2223","ENOW","New Hampshire","Rockingham",2005,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2224","ENOW","New Hampshire","Rockingham",2005,"Tourism & Recreation","All Industries",412,6510,126394830,274626000,"New Hampshire","New Hampshire",6
"2225","ENOW","New Hampshire","Rockingham",2005,"Transportation","All Industries",25,1012,42976498,105399000,"New Hampshire","New Hampshire",6
"2226","ENOW","New Hampshire","Rockingham",2005,"All Ocean Sectors","All Industries",473,7544,170462985,382286000,"New Hampshire","New Hampshire",6
"2227","ENOW","New Hampshire","Strafford",2005,"Construction","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2228","ENOW","New Hampshire","Strafford",2005,"Living Resources","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2229","ENOW","New Hampshire","Strafford",2005,"Minerals","All Industries",7,28,1535840,NA,"New Hampshire","New Hampshire",6
"2230","ENOW","New Hampshire","Strafford",2005,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2231","ENOW","New Hampshire","Strafford",2005,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"New Hampshire","New Hampshire",6
"2232","ENOW","New Hampshire","Strafford",2005,"Transportation","All Industries",9,138,3823737,9379000,"New Hampshire","New Hampshire",6
"2233","ENOW","New Hampshire","Strafford",2005,"All Ocean Sectors","All Industries",22,166,5359577,9379000,"New Hampshire","New Hampshire",6
"2234","ENOW","Rhode Island","All Rhode Island counties",2015,"Construction","All Industries",24,109,7900194,15100000,"Rhode Island","Rhode Island",1
"2235","ENOW","Rhode Island","All Rhode Island counties",2015,"Living Resources","All Industries",74,480,22030039,73912000,"Rhode Island","Rhode Island",1
"2236","ENOW","Rhode Island","All Rhode Island counties",2015,"Minerals","All Industries",17,167,9112403,39795000,"Rhode Island","Rhode Island",1
"2237","ENOW","Rhode Island","All Rhode Island counties",2015,"Ship & Boat Building","All Industries",42,4685,266833333,500597000,"Rhode Island","Rhode Island",1
"2238","ENOW","Rhode Island","All Rhode Island counties",2015,"Tourism & Recreation","All Industries",2142,35050,700086240,1366944000,"Rhode Island","Rhode Island",1
"2239","ENOW","Rhode Island","All Rhode Island counties",2015,"Transportation","All Industries",53,2384,163693798,311497000,"Rhode Island","Rhode Island",1
"2240","ENOW","Rhode Island","All Rhode Island counties",2015,"All Ocean Sectors","All Industries",2352,42876,1169656008,2307845000,"Rhode Island","Rhode Island",1
"2241","ENOW","Rhode Island","Bristol",2015,"Construction","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2242","ENOW","Rhode Island","Bristol",2015,"Living Resources","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2243","ENOW","Rhode Island","Bristol",2015,"Minerals","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2244","ENOW","Rhode Island","Bristol",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2245","ENOW","Rhode Island","Bristol",2015,"Tourism & Recreation","All Industries",127,1794,37613372,69612000,"Rhode Island","Rhode Island",1
"2246","ENOW","Rhode Island","Bristol",2015,"Transportation","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2247","ENOW","Rhode Island","Bristol",2015,"All Ocean Sectors","All Industries",159,2209,54655039,101660000,"Rhode Island","Rhode Island",1
"2248","ENOW","Rhode Island","Kent",2015,"Construction","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2249","ENOW","Rhode Island","Kent",2015,"Living Resources","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2250","ENOW","Rhode Island","Kent",2015,"Minerals","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2251","ENOW","Rhode Island","Kent",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2252","ENOW","Rhode Island","Kent",2015,"Tourism & Recreation","All Industries",369,7008,125152132,235603000,"Rhode Island","Rhode Island",1
"2253","ENOW","Rhode Island","Kent",2015,"Transportation","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2254","ENOW","Rhode Island","Kent",2015,"All Ocean Sectors","All Industries",383,7259,135312016,254034000,"Rhode Island","Rhode Island",1
"2255","ENOW","Rhode Island","Newport",2015,"Construction","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2256","ENOW","Rhode Island","Newport",2015,"Living Resources","All Industries",15,19,712209,7693000,"Rhode Island","Rhode Island",1
"2257","ENOW","Rhode Island","Newport",2015,"Minerals","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2258","ENOW","Rhode Island","Newport",2015,"Ship & Boat Building","All Industries",12,45,4008721,7526000,"Rhode Island","Rhode Island",1
"2259","ENOW","Rhode Island","Newport",2015,"Tourism & Recreation","All Industries",409,6569,151316860,318898000,"Rhode Island","Rhode Island",1
"2260","ENOW","Rhode Island","Newport",2015,"Transportation","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2261","ENOW","Rhode Island","Newport",2015,"All Ocean Sectors","All Industries",452,8117,286180233,594234000,"Rhode Island","Rhode Island",1
"2262","ENOW","Rhode Island","Providence",2015,"Construction","All Industries",5,6,409884,783000,"Rhode Island","Rhode Island",1
"2263","ENOW","Rhode Island","Providence",2015,"Living Resources","All Industries",16,35,903101,1871000,"Rhode Island","Rhode Island",1
"2264","ENOW","Rhode Island","Providence",2015,"Minerals","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2265","ENOW","Rhode Island","Providence",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2266","ENOW","Rhode Island","Providence",2015,"Tourism & Recreation","All Industries",802,13801,265138566,501113000,"Rhode Island","Rhode Island",1
"2267","ENOW","Rhode Island","Providence",2015,"Transportation","All Industries",19,886,39914729,67084000,"Rhode Island","Rhode Island",1
"2268","ENOW","Rhode Island","Providence",2015,"All Ocean Sectors","All Industries",852,15068,324745155,611239000,"Rhode Island","Rhode Island",1
"2269","ENOW","Rhode Island","Washington",2015,"Construction","All Industries",11,84,5957364,11371000,"Rhode Island","Rhode Island",1
"2270","ENOW","Rhode Island","Washington",2015,"Living Resources","All Industries",28,240,13950581,65554000,"Rhode Island","Rhode Island",1
"2271","ENOW","Rhode Island","Washington",2015,"Minerals","All Industries",8,87,4645349,20694000,"Rhode Island","Rhode Island",1
"2272","ENOW","Rhode Island","Washington",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2273","ENOW","Rhode Island","Washington",2015,"Tourism & Recreation","All Industries",435,5877,120865310,241718000,"Rhode Island","Rhode Island",1
"2274","ENOW","Rhode Island","Washington",2015,"Transportation","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2275","ENOW","Rhode Island","Washington",2015,"All Ocean Sectors","All Industries",500,10218,368494186,745949000,"Rhode Island","Rhode Island",1
"2276","ENOW","Rhode Island","All Rhode Island counties",2014,"Construction","All Industries",23,104,7673133,15151000,"Rhode Island","Rhode Island",1
"2277","ENOW","Rhode Island","All Rhode Island counties",2014,"Living Resources","All Industries",72,464,19959263,72788000,"Rhode Island","Rhode Island",1
"2278","ENOW","Rhode Island","All Rhode Island counties",2014,"Minerals","All Industries",18,180,9128031,34850000,"Rhode Island","Rhode Island",1
"2279","ENOW","Rhode Island","All Rhode Island counties",2014,"Ship & Boat Building","All Industries",44,4305,245949564,376819000,"Rhode Island","Rhode Island",1
"2280","ENOW","Rhode Island","All Rhode Island counties",2014,"Tourism & Recreation","All Industries",2156,34757,657406402,1355870000,"Rhode Island","Rhode Island",1
"2281","ENOW","Rhode Island","All Rhode Island counties",2014,"Transportation","All Industries",54,2441,174260912,348062000,"Rhode Island","Rhode Island",1
"2282","ENOW","Rhode Island","All Rhode Island counties",2014,"All Ocean Sectors","All Industries",2367,42252,1114376334,2203540000,"Rhode Island","Rhode Island",1
"2283","ENOW","Rhode Island","Bristol",2014,"Construction","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2284","ENOW","Rhode Island","Bristol",2014,"Living Resources","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2285","ENOW","Rhode Island","Bristol",2014,"Minerals","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
"2286","ENOW","Rhode Island","Bristol",2014,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Rhode Island","Rhode Island",1
